#Vega Scene - Grønt tak, 6.96.0, Vannføring, time
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2023-07-26 22:00:00Z;1,233333E-06;0;1
2023-07-26 23:00:00Z;1,2E-06;0;1
2023-07-27 00:00:00Z;1,125E-06;0;1
2023-07-27 01:00:00Z;9,666667E-07;0;1
2023-07-27 02:00:00Z;1,166667E-06;0;1
2023-07-27 03:00:00Z;1,066667E-06;0;1
2023-07-27 04:00:00Z;1,05E-06;0;1
2023-07-27 05:00:00Z;1,141667E-06;0;1
2023-07-27 06:00:00Z;1,041667E-06;0;1
2023-07-27 07:00:00Z;8,5E-07;0;1
2023-07-27 08:00:00Z;9,916666E-07;0;1
2023-07-27 09:00:00Z;9,166667E-07;0;1
2023-07-27 10:00:00Z;8,583333E-07;0;1
2023-07-27 11:00:00Z;9,916666E-07;0;1
2023-07-27 12:00:00Z;1,058333E-06;0;1
2023-07-27 13:00:00Z;9,416667E-07;0;1
2023-07-27 14:00:00Z;9,75E-07;0;1
2023-07-27 15:00:00Z;9,25E-07;0;1
2023-07-27 16:00:00Z;6,833334E-07;0;1
2023-07-27 17:00:00Z;7,666668E-07;0;1
2023-07-27 18:00:00Z;7,916667E-07;0;1
2023-07-27 19:00:00Z;8,166666E-07;0;1
2023-07-27 20:00:00Z;9,083333E-07;0;1
2023-07-27 21:00:00Z;8,916667E-07;0;1
2023-07-27 22:00:00Z;9,166667E-07;0;1
2023-07-27 23:00:00Z;9,666667E-07;0;1
2023-07-28 00:00:00Z;1E-06;0;1
2023-07-28 01:00:00Z;8E-07;0;1
2023-07-28 02:00:00Z;1,083333E-06;0;1
2023-07-28 03:00:00Z;9,333334E-07;0;1
2023-07-28 04:00:00Z;8,166666E-07;0;1
2023-07-28 05:00:00Z;8,083334E-07;0;1
2023-07-28 06:00:00Z;9,75E-07;0;1
2023-07-28 07:00:00Z;1,2E-06;0;1
2023-07-28 08:00:00Z;1,125E-06;0;1
2023-07-28 09:00:00Z;1,525E-06;0;1
2023-07-28 10:00:00Z;1,541667E-06;0;1
2023-07-28 11:00:00Z;1,591667E-06;0;1
2023-07-28 12:00:00Z;1,358333E-06;0;1
2023-07-28 13:00:00Z;1,275E-06;0;1
2023-07-28 14:00:00Z;1,066667E-06;0;1
2023-07-28 15:00:00Z;9,249999E-07;0;1
2023-07-28 16:00:00Z;1,141667E-06;0;1
2023-07-28 17:00:00Z;9E-07;0;1
2023-07-28 18:00:00Z;8,5E-07;0;1
2023-07-28 19:00:00Z;7,500001E-07;0;1
2023-07-28 20:00:00Z;9,416668E-07;0;1
2023-07-28 21:00:00Z;9,500001E-07;0;1
2023-07-28 22:00:00Z;7,666667E-07;0;1
2023-07-28 23:00:00Z;9,75E-07;0;1
2023-07-29 00:00:00Z;8,666667E-07;0;1
2023-07-29 01:00:00Z;1,058333E-06;0;1
2023-07-29 02:00:00Z;1,05E-06;0;1
2023-07-29 03:00:00Z;1E-06;0;1
2023-07-29 04:00:00Z;8,833334E-07;0;1
2023-07-29 05:00:00Z;9,666668E-07;0;1
2023-07-29 06:00:00Z;9,666668E-07;0;1
2023-07-29 07:00:00Z;8,833334E-07;0;1
2023-07-29 08:00:00Z;8,333335E-07;0;1
2023-07-29 09:00:00Z;1,025E-06;0;1
2023-07-29 10:00:00Z;9,25E-07;0;1
2023-07-29 11:00:00Z;1,066667E-06;0;1
2023-07-29 12:00:00Z;7,916667E-07;0;1
2023-07-29 13:00:00Z;7,750001E-07;0;1
2023-07-29 14:00:00Z;8,666667E-07;0;1
2023-07-29 15:00:00Z;7,250001E-07;0;1
2023-07-29 16:00:00Z;9,25E-07;0;1
2023-07-29 17:00:00Z;1,116667E-06;0;1
2023-07-29 18:00:00Z;9,000001E-07;0;1
2023-07-29 19:00:00Z;6,916666E-07;0;1
2023-07-29 20:00:00Z;9,333333E-07;0;1
2023-07-29 21:00:00Z;8,166667E-07;0;1
2023-07-29 22:00:00Z;9,749999E-07;0;1
2023-07-29 23:00:00Z;8,833334E-07;0;1
2023-07-30 00:00:00Z;9,000001E-07;0;1
2023-07-30 01:00:00Z;7,833335E-07;0;1
2023-07-30 02:00:00Z;7,666667E-07;0;1
2023-07-30 03:00:00Z;7,000001E-07;0;1
2023-07-30 04:00:00Z;7,833333E-07;0;1
2023-07-30 05:00:00Z;6,500001E-07;0;1
2023-07-30 06:00:00Z;7,500001E-07;0;1
2023-07-30 07:00:00Z;7,250001E-07;0;1
2023-07-30 08:00:00Z;6,666667E-07;0;1
2023-07-30 09:00:00Z;7,833333E-07;0;1
2023-07-30 10:00:00Z;0,0001398;0;1
2023-07-30 11:00:00Z;0,00029005;0;1
2023-07-30 12:00:00Z;0,0002647917;0;1
2023-07-30 13:00:00Z;0,000174775;0;1
2023-07-30 14:00:00Z;0,00010925;0;1
2023-07-30 15:00:00Z;7,224167E-05;0;1
2023-07-30 16:00:00Z;5,029167E-05;0;1
2023-07-30 17:00:00Z;3,708334E-05;0;1
2023-07-30 18:00:00Z;2,920833E-05;0;1
2023-07-30 19:00:00Z;2,355E-05;0;1
2023-07-30 20:00:00Z;2,01E-05;0;1
2023-07-30 21:00:00Z;1,725E-05;0;1
2023-07-30 22:00:00Z;1,524167E-05;0;1
2023-07-30 23:00:00Z;1,346667E-05;0;1
2023-07-31 00:00:00Z;1,209167E-05;0;1
2023-07-31 01:00:00Z;1,095E-05;0;1
2023-07-31 02:00:00Z;1,018333E-05;0;1
2023-07-31 03:00:00Z;9,358333E-06;0;1
2023-07-31 04:00:00Z;8,808334E-06;0;1
2023-07-31 05:00:00Z;8,191667E-06;0;1
2023-07-31 06:00:00Z;7,7E-06;0;1
2023-07-31 07:00:00Z;7,075E-06;0;1
2023-07-31 08:00:00Z;6,333334E-06;0;1
2023-07-31 09:00:00Z;5,483334E-06;0;1
2023-07-31 10:00:00Z;4,925E-06;0;1
2023-07-31 11:00:00Z;4,425E-06;0;1
2023-07-31 12:00:00Z;5,485834E-05;0;1
2023-07-31 13:00:00Z;0,000126825;0;1
2023-07-31 14:00:00Z;0,0001073083;0;1
2023-07-31 15:00:00Z;7,968335E-05;0;1
2023-07-31 16:00:00Z;6,137501E-05;0;1
2023-07-31 17:00:00Z;5,153334E-05;0;1
2023-07-31 18:00:00Z;4,235001E-05;0;1
2023-07-31 19:00:00Z;3,5375E-05;0;1
2023-07-31 20:00:00Z;3,01E-05;0;1
2023-07-31 21:00:00Z;2,573334E-05;0;1
2023-07-31 22:00:00Z;2,2125E-05;0;1
2023-07-31 23:00:00Z;1,9825E-05;0;1
2023-08-01 00:00:00Z;1,7975E-05;0;1
2023-08-01 01:00:00Z;1,616667E-05;0;1
2023-08-01 02:00:00Z;1,484166E-05;0;1
2023-08-01 03:00:00Z;1,363333E-05;0;1
2023-08-01 04:00:00Z;1,241667E-05;0;1
2023-08-01 05:00:00Z;1,165833E-05;0;1
2023-08-01 06:00:00Z;1,096667E-05;0;1
2023-08-01 07:00:00Z;9,900002E-06;0;1
2023-08-01 08:00:00Z;9,075001E-06;0;1
2023-08-01 09:00:00Z;8,066667E-06;0;1
2023-08-01 10:00:00Z;7,116667E-06;0;1
2023-08-01 11:00:00Z;6,083334E-06;0;1
2023-08-01 12:00:00Z;5,641668E-06;0;1
2023-08-01 13:00:00Z;4,733333E-06;0;1
2023-08-01 14:00:00Z;3,875E-06;0;1
2023-08-01 15:00:00Z;3,2E-06;0;1
2023-08-01 16:00:00Z;2,666667E-06;0;1
2023-08-01 17:00:00Z;2,608333E-06;0;1
2023-08-01 18:00:00Z;2,508333E-06;0;1
2023-08-01 19:00:00Z;2,650001E-06;0;1
2023-08-01 20:00:00Z;2,333333E-06;0;1
2023-08-01 21:00:00Z;2,391666E-06;0;1
2023-08-01 22:00:00Z;2,291667E-06;0;1
2023-08-01 23:00:00Z;2,366666E-06;0;1
2023-08-02 00:00:00Z;2,416667E-06;0;1
2023-08-02 01:00:00Z;2,4E-06;0;1
2023-08-02 02:00:00Z;2,291667E-06;0;1
2023-08-02 03:00:00Z;2,358333E-06;0;1
2023-08-02 04:00:00Z;2,266667E-06;0;1
2023-08-02 05:00:00Z;2,15E-06;0;1
2023-08-02 06:00:00Z;2,075E-06;0;1
2023-08-02 07:00:00Z;2,016667E-06;0;1
2023-08-02 08:00:00Z;1,941667E-06;0;1
2023-08-02 09:00:00Z;1,775E-06;0;1
2023-08-02 10:00:00Z;1,416667E-06;0;1
2023-08-02 11:00:00Z;1,283333E-06;0;1
2023-08-02 12:00:00Z;1,125E-06;0;1
2023-08-02 13:00:00Z;1,233333E-06;0;1
2023-08-02 14:00:00Z;1,241667E-06;0;1
2023-08-02 15:00:00Z;1,233333E-06;0;1
2023-08-02 16:00:00Z;9,416667E-07;0;1
2023-08-02 17:00:00Z;1,175E-06;0;1
2023-08-02 18:00:00Z;9,833333E-07;0;1
2023-08-02 19:00:00Z;0,0001025333;0;1
2023-08-02 20:00:00Z;0,0001563;0;1
2023-08-02 21:00:00Z;0,0001104;0;1
2023-08-02 22:00:00Z;7,920835E-05;0;1
2023-08-02 23:00:00Z;5,858333E-05;0;1
2023-08-03 00:00:00Z;4,5975E-05;0;1
2023-08-03 01:00:00Z;3,747501E-05;0;1
2023-08-03 02:00:00Z;3,148334E-05;0;1
2023-08-03 03:00:00Z;2,716667E-05;0;1
2023-08-03 04:00:00Z;2,379167E-05;0;1
2023-08-03 05:00:00Z;2,115834E-05;0;1
2023-08-03 06:00:00Z;1,9075E-05;0;1
2023-08-03 07:00:00Z;1,73E-05;0;1
2023-08-03 08:00:00Z;1,585E-05;0;1
2023-08-03 09:00:00Z;1,4025E-05;0;1
2023-08-03 10:00:00Z;1,204167E-05;0;1
2023-08-03 11:00:00Z;1,003333E-05;0;1
2023-08-03 12:00:00Z;7,900001E-06;0;1
2023-08-03 13:00:00Z;6,341666E-06;0;1
2023-08-03 14:00:00Z;6,533334E-06;0;1
2023-08-03 15:00:00Z;6,016666E-06;0;1
2023-08-03 16:00:00Z;2,1925E-05;0;1
2023-08-03 17:00:00Z;2,9775E-05;0;1
2023-08-03 18:00:00Z;2,721667E-05;0;1
2023-08-03 19:00:00Z;2,380834E-05;0;1
2023-08-03 20:00:00Z;2,107501E-05;0;1
2023-08-03 21:00:00Z;1,855834E-05;0;1
2023-08-03 22:00:00Z;1,659167E-05;0;1
2023-08-03 23:00:00Z;1,48E-05;0;1
2023-08-04 00:00:00Z;1,346667E-05;0;1
2023-08-04 01:00:00Z;1,250833E-05;0;1
2023-08-04 02:00:00Z;1,13E-05;0;1
2023-08-04 03:00:00Z;1,066667E-05;0;1
2023-08-04 04:00:00Z;9,958333E-06;0;1
2023-08-04 05:00:00Z;9,008335E-06;0;1
2023-08-04 06:00:00Z;8,575002E-06;0;1
2023-08-04 07:00:00Z;7,866668E-06;0;1
2023-08-04 08:00:00Z;7,383333E-06;0;1
2023-08-04 09:00:00Z;6,491668E-06;0;1
2023-08-04 10:00:00Z;5,566667E-06;0;1
2023-08-04 11:00:00Z;5,000001E-06;0;1
2023-08-04 12:00:00Z;4,166667E-06;0;1
2023-08-04 13:00:00Z;3,491667E-06;0;1
2023-08-04 14:00:00Z;3,016667E-06;0;1
2023-08-04 15:00:00Z;2,416666E-06;0;1
2023-08-04 16:00:00Z;2,358333E-06;0;1
2023-08-04 17:00:00Z;2,025E-06;0;1
2023-08-04 18:00:00Z;2,041667E-06;0;1
2023-08-04 19:00:00Z;2,116667E-06;0;1
2023-08-04 20:00:00Z;1,95E-06;0;1
2023-08-04 21:00:00Z;2,066666E-06;0;1
2023-08-04 22:00:00Z;2,016667E-06;0;1
2023-08-04 23:00:00Z;1,85E-06;0;1
2023-08-05 00:00:00Z;1,966667E-06;0;1
